    0.2731780000E+01    0.1231725325E+01    0.1651964917E+01    0.2971493044E+01    0.3117760940E+01    0.4842540207E+01    0.1835473992E+01    0.2007300479E+01    0.3985305945E+01    0.7521486129E+01    0.2461700332E+01    0.1236993003E+01    0.4977089460E+01    0.2991208957E+01    0.3710979010E+01    0.1659029820E+01    0.8952603387E+01    0.6236291070E+01    0.1875380870E+01    0.5563645109E+00    0.4293704534E+01
    0.3333300000E+01    0.1987877230E+01    0.2693350480E+01    0.4944239437E+01    0.5730835251E+01    0.9038011534E+01    0.2915787000E+01    0.3633816194E+01    0.6698889378E+01    0.1425370804E+02    0.3950564047E+01    0.1794788089E+01    0.9726945481E+01    0.5330024338E+01    0.7179152355E+01    0.2431736370E+01    0.1785595592E+02    0.8199180681E+01    0.2685017608E+01    0.9232447708E+00    0.6164308085E+01
    0.6578010000E+00    0.5216251847E+00    0.7173319750E+00    0.1356573930E+01    0.1638500721E+01    0.2642342405E+01    0.7440815684E+00    0.1016024497E+01    0.1865542318E+01    0.4261196405E+01    0.1023251017E+01    0.5265554121E+00    0.5422478108E+01    0.1449326305E+01    0.3943085271E+01    0.7241119577E+00    0.1025465571E+02    0.2444184007E+01    0.1144979158E+01    0.3023427649E+00    0.2616843996E+01
    0.1266780000E+01    0.5737664567E+00    0.8088331842E+00    0.1607335632E+01    0.1680541860E+01    0.2812775323E+01    0.8449926325E+00    0.1004069156E+01    0.2265845941E+01    0.4707829782E+01    0.1191178176E+01    0.5705886732E+00    0.4268887198E+01    0.1478704496E+01    0.3028244055E+01    0.8043534927E+00    0.8483250484E+01    0.2713008409E+01    0.8693199373E+00    0.4224536941E+00    0.1881546812E+01
    0.2003120000E+01    0.9002561710E+00    0.1240313094E+01    0.2354299833E+01    0.2537118788E+01    0.4102878287E+01    0.1311101939E+01    0.1568891713E+01    0.3243597772E+01    0.6634931846E+01    0.1806349076E+01    0.8865497708E+00    0.5496431972E+01    0.2284879608E+01    0.3989473968E+01    0.1221429327E+01    0.1043305028E+02    0.4234969082E+01    0.1456712566E+01    0.5877463134E+00    0.3324224395E+01
    0.3672800000E+01    0.3640925272E+01    0.5002913882E+01    0.9445948011E+01    0.1140237337E+02    0.1836589727E+02    0.5186719022E+01    0.7079105181E+01    0.1297946563E+02    0.2958210291E+02    0.7126954459E+01    0.3442913551E+01    0.1692553342E+02    0.1008461497E+02    0.1231774198E+02    0.4730830411E+01    0.3195691801E+02    0.1126997041E+02    0.3606440391E+01    0.9158452160E+00    0.8247313307E+01
    0.2782770000E+01    0.2374589109E+01    0.3259866835E+01    0.6143595811E+01    0.7248959930E+01    0.1165984511E+02    0.3439441753E+01    0.4506699668E+01    0.8434008291E+01    0.1875468884E+02    0.4721710404E+01    0.2217259628E+01    0.1183792622E+02    0.6527668702E+01    0.8623116252E+01    0.3043882876E+01    0.2230994014E+02    0.8037525613E+01    0.2712418781E+01    0.8126651208E+00    0.6206654343E+01
    0.1171590000E+01    0.1179161060E+01    0.1632188603E+01    0.3127265585E+01    0.3227365100E+01    0.5255861552E+01    0.1768611519E+01    0.1981765575E+01    0.4328744749E+01    0.8559329297E+01    0.2448102861E+01    0.1271917800E+01    0.5281745999E+01    0.2972429757E+01    0.3815753399E+01    0.1760582000E+01    0.1011980016E+02    0.5072641356E+01    0.1484815394E+01    0.4228233834E+00    0.3371007122E+01
    0.3638240000E+01    0.3160023369E+01    0.4230363166E+01    0.7581451616E+01    0.9273463957E+01    0.1436392157E+02    0.4145424079E+01    0.5987023346E+01    0.1014938496E+02    0.2224867037E+02    0.5549531534E+01    0.3604800169E+01    0.1535557447E+02    0.7853976963E+01    0.1147040390E+02    0.4825791482E+01    0.2751951553E+02    0.1063704639E+02    0.3810819781E+01    0.9848730372E+00    0.8717293250E+01
    0.8293950000E+01    0.7487822538E+01    0.1037944113E+02    0.1994393381E+02    0.2504352845E+02    0.4087174296E+02    0.1099444551E+02    0.1534503479E+02    0.2764580569E+02    0.6670383430E+02    0.1524023831E+02    0.8118387050E+01    0.3248609850E+02    0.2253126966E+02    0.2343576474E+02    0.1125351463E+02    0.6242153022E+02    0.2154488413E+02    0.5929502694E+01    0.1762076680E+01    0.1343527507E+02
    0.6366150000E+01    0.5594656105E+01    0.7457318375E+01    0.1324955407E+02    0.1492224748E+02    0.2296403347E+02    0.6651087252E+01    0.9696618418E+01    0.1766080724E+02    0.3533963861E+02    0.8865473454E+01    0.5374685416E+01    0.2068100861E+02    0.1152761742E+02    0.1551538036E+02    0.7164111531E+01    0.3674432658E+02    0.2176856183E+02    0.5700775151E+01    0.1824195244E+01    0.1300872716E+02
    0.3288980000E+01    0.3295392003E+01    0.4578344784E+01    0.8837131528E+01    0.1066742415E+02    0.1746874404E+02    0.4754635628E+01    0.6514145369E+01    0.1227757881E+02    0.2860643900E+02    0.6605697049E+01    0.3390694740E+01    0.1665501817E+02    0.9398696006E+01    0.1198791622E+02    0.4710750515E+01    0.3214755400E+02    0.9939804686E+01    0.3137531523E+01    0.1026951515E+01    0.7083694400E+01
    0.3935790000E+01    0.3817517930E+01    0.5062016679E+01    0.8900379898E+01    0.1093641366E+02    0.1669893053E+02    0.4934738207E+01    0.7162443340E+01    0.1180187554E+02    0.2549778104E+02    0.6543447226E+01    0.3939487628E+01    0.1706068989E+02    0.9258576764E+01    0.1286631272E+02    0.5223748112E+01    0.2999725821E+02    0.1320976693E+02    0.4493524913E+01    0.1116977333E+01    0.1021691395E+02
    0.2997070000E+01    0.2416557147E+01    0.3287674394E+01    0.6085163586E+01    0.7066485197E+01    0.1121349639E+02    0.3474037955E+01    0.4453134983E+01    0.8278735112E+01    0.1779420712E+02    0.4726354451E+01    0.2214089934E+01    0.1106761061E+02    0.6401818375E+01    0.8135085875E+01    0.3012222074E+01    0.2048506421E+02    0.8642710317E+01    0.2862373695E+01    0.8185749371E+00    0.6571033184E+01
    0.1457180000E+02    0.1280073052E+02    0.1719084199E+02    0.3100430040E+02    0.4182686550E+02    0.6509519172E+02    0.1786477954E+02    0.2687582034E+02    0.4163746972E+02    0.1013077106E+03    0.2399164656E+02    0.1421716335E+02    0.5400330515E+02    0.3750806289E+02    0.4021221046E+02    0.1909305164E+02    0.9739689865E+02    0.3885966369E+02    0.1138858581E+02    0.2703391792E+01    0.2608905972E+02
    0.4014120000E+01    0.3081120398E+01    0.4307695538E+01    0.8420108018E+01    0.8933894825E+01    0.1476880418E+02    0.4299398259E+01    0.5404261290E+01    0.1177210140E+02    0.2441461213E+02    0.6010962348E+01    0.3141954039E+01    0.1268076739E+02    0.7541111214E+01    0.9070040050E+01    0.4392746679E+01    0.2478667079E+02    0.1088232065E+02    0.2733365012E+01    0.1058631614E+01    0.6088762072E+01
    0.1906600000E+01    0.1777225666E+01    0.2448932408E+01    0.4649917449E+01    0.5061226842E+01    0.8186667196E+01    0.2731600030E+01    0.3128992120E+01    0.6407365006E+01    0.1324214896E+02    0.3764014874E+01    0.1979456174E+01    0.7873892657E+01    0.4809268251E+01    0.5714197775E+01    0.2727596427E+01    0.1495057631E+02    0.7448161466E+01    0.2154811040E+01    0.5576745897E+00    0.4916583815E+01
    0.2726430000E+01    0.2057520087E+01    0.2818525513E+01    0.5289050863E+01    0.5983597062E+01    0.9593546174E+01    0.2610684573E+01    0.3732033302E+01    0.7245287612E+01    0.1538140473E+02    0.3576286385E+01    0.2056384042E+01    0.1138464582E+02    0.4735390837E+01    0.8310777161E+01    0.2816969284E+01    0.2136364228E+02    0.7275307048E+01    0.2545862135E+01    0.8708942662E+00    0.5832589757E+01
    0.2112840000E+01    0.1474284224E+01    0.1986462074E+01    0.3606437391E+01    0.4285652273E+01    0.6702942903E+01    0.1960840476E+01    0.2740112167E+01    0.4859341899E+01    0.1048368853E+02    0.2642051767E+01    0.1494717803E+01    0.9062974972E+01    0.3644428096E+01    0.6726230114E+01    0.2013994438E+01    0.1645390176E+02    0.5716778874E+01    0.2276356445E+01    0.6143330854E+00    0.5220694975E+01
    0.8574760000E+01    0.7116171680E+01    0.9795146512E+01    0.1855837624E+02    0.2364514742E+02    0.3818464920E+02    0.9300576265E+01    0.1464182619E+02    0.2554491691E+02    0.6166455249E+02    0.1280189844E+02    0.6481021011E+01    0.3469410116E+02    0.1913633162E+02    0.2520525648E+02    0.8920885162E+01    0.6573318549E+02    0.1847912222E+02    0.5967459467E+01    0.2087026583E+01    0.1362853970E+02
